age,default,housing,loan,contact,month,day_of_week,duration,campaign,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,marital_married,marital_single,marital_unknown,job_encoded,education_encoded,poutcome_encoded,was_previously_contacted,true_label,predicted
34,0.0,1.0,0.0,0,7,5,126,4,0,1.4,93.918,-42.7,4.959,5228.1,True,False,False,4.0,6,1,0,0,1
30,0.0,0.0,0.0,1,7,4,257,2,0,1.4,93.918,-42.7,4.958,5228.1,False,True,False,4.0,6,1,0,0,1
49,0.0,1.0,0.0,1,8,2,158,2,0,1.4,93.444,-36.1,4.968,5228.1,True,False,False,4.0,4,1,0,0,1
27,0.0,0.0,0.0,1,8,1,241,2,0,-2.9,92.201,-31.4,0.861,5076.2,False,True,False,5.0,6,1,0,0,1
48,0.0,0.0,0.0,1,11,1,51,1,0,-0.1,93.2,-42.0,4.191,5195.8,True,False,False,4.0,-1,1,0,0,1
52,0.0,1.0,0.0,1,8,2,469,1,0,1.4,93.444,-36.1,4.963,5228.1,True,False,False,4.0,6,1,0,0,1
49,0.0,0.0,0.0,1,5,4,188,1,1,-1.8,93.876,-40.0,0.699,5008.7,True,False,False,7.0,6,0,0,0,1
46,0.0,1.0,0.0,0,5,5,133,1,0,1.1,93.994,-36.4,4.855,5191.0,False,False,False,3.0,3,1,0,0,1
38,0.0,0.0,0.0,0,6,1,358,3,0,1.4,94.465,-41.8,4.865,5228.1,True,False,False,3.0,4,1,0,0,1
48,0.0,1.0,1.0,0,6,4,1011,2,0,1.4,94.465,-41.8,4.866,5228.1,False,False,False,4.0,4,1,0,0,1
31,0.0,1.0,0.0,1,7,2,77,3,0,1.4,93.918,-42.7,4.961,5228.1,False,True,False,7.0,5,1,0,0,1
33,0.0,0.0,1.0,0,6,2,321,1,0,1.4,94.465,-41.8,4.961,5228.1,True,False,False,3.0,3,1,0,0,1
42,0.0,1.0,0.0,1,8,1,91,5,0,1.4,93.444,-36.1,4.965,5228.1,False,False,False,4.0,6,1,0,0,1
34,0.0,1.0,0.0,0,5,2,355,2,0,1.1,93.994,-36.4,4.857,5191.0,True,False,False,3.0,3,1,0,0,1
31,0.0,0.0,1.0,1,7,3,85,2,0,1.4,93.918,-42.7,4.963,5228.1,False,True,False,3.0,3,1,0,0,1
48,0.0,1.0,1.0,1,7,3,232,1,0,1.4,93.918,-42.7,4.963,5228.1,False,False,False,7.0,5,1,0,0,1
34,0.0,0.0,0.0,0,6,5,114,10,0,1.4,94.465,-41.8,4.959,5228.1,True,False,False,3.0,3,1,0,0,1
37,0.0,0.0,0.0,1,4,1,161,1,1,-1.8,93.749,-34.6,0.642,5008.7,False,True,False,8.0,6,0,0,0,1
58,0.0,1.0,0.0,0,5,2,210,3,0,1.1,93.994,-36.4,4.856,5191.0,True,False,False,4.0,2,1,0,0,1
58,0.0,1.0,0.0,1,5,3,205,1,1,-1.8,92.893,-46.2,1.281,5099.1,True,False,False,9.0,1,0,0,0,1
58,0.0,1.0,1.0,1,8,2,598,4,0,1.4,93.444,-36.1,4.963,5228.1,True,False,False,5.0,6,1,0,0,1
38,0.0,1.0,0.0,1,11,4,88,2,0,-0.1,93.2,-42.0,4.076,5195.8,True,False,False,4.0,2,1,0,0,1
48,0.0,0.0,0.0,0,5,1,219,2,0,1.1,93.994,-36.4,4.858,5191.0,True,False,False,3.0,5,1,0,0,1
51,0.0,1.0,0.0,1,11,3,93,1,0,-0.1,93.2,-42.0,4.12,5195.8,True,False,False,4.0,6,1,0,0,1
27,0.0,1.0,0.0,1,5,4,102,1,1,-1.8,92.893,-46.2,1.266,5099.1,True,False,False,4.0,5,0,0,0,1
35,0.0,1.0,1.0,1,5,3,224,1,0,-1.8,92.893,-46.2,1.334,5099.1,True,False,False,4.0,4,1,0,0,1
39,0.0,1.0,0.0,1,11,4,195,3,1,-0.1,93.2,-42.0,4.076,5195.8,True,False,False,6.0,5,0,0,0,1
34,0.0,0.0,1.0,0,5,1,165,2,0,1.1,93.994,-36.4,4.857,5191.0,True,False,False,4.0,6,1,0,0,1
29,0.0,1.0,1.0,1,8,3,153,3,0,1.4,93.444,-36.1,4.964,5228.1,False,True,False,4.0,6,1,0,0,1
32,0.0,0.0,0.0,0,6,1,223,2,0,1.4,94.465,-41.8,4.96,5228.1,False,True,False,4.0,4,1,0,0,1
50,0.0,0.0,0.0,0,5,5,145,4,0,1.1,93.994,-36.4,4.857,5191.0,False,False,False,4.0,3,1,0,0,1
47,0.0,0.0,0.0,1,7,1,64,2,0,1.4,93.918,-42.7,4.96,5228.1,False,True,False,4.0,3,1,0,0,1
25,0.0,1.0,0.0,1,9,4,420,1,1,-3.4,92.379,-29.8,0.809,5017.5,False,True,False,4.0,6,2,1,0,1
30,0.0,1.0,0.0,0,5,4,244,2,0,1.1,93.994,-36.4,4.86,5191.0,False,True,False,5.0,6,1,0,0,1
32,0.0,1.0,0.0,1,11,2,145,2,1,-0.1,93.2,-42.0,4.153,5195.8,False,True,False,4.0,6,0,0,0,1
28,0.0,0.0,0.0,0,7,4,45,1,0,1.4,93.918,-42.7,4.968,5228.1,True,False,False,7.0,5,1,0,0,1
32,0.0,0.0,0.0,1,11,2,107,1,0,-3.4,92.649,-30.1,0.716,5017.5,True,False,False,8.0,6,1,0,0,1
27,0.0,0.0,0.0,0,5,5,136,2,0,1.1,93.994,-36.4,4.857,5191.0,True,False,False,4.0,4,1,0,0,1
35,0.0,0.0,0.0,1,11,2,143,1,0,-0.1,93.2,-42.0,4.153,5195.8,False,False,False,7.0,5,1,0,0,1
51,0.0,0.0,1.0,0,5,1,76,3,0,1.1,93.994,-36.4,4.857,5191.0,True,False,False,3.0,-1,1,0,0,1
30,0.0,1.0,0.0,1,8,4,55,5,0,1.4,93.444,-36.1,4.963,5228.1,True,False,False,4.0,6,1,0,0,1
55,0.0,0.0,0.0,0,5,3,302,1,0,1.1,93.994,-36.4,4.857,5191.0,True,False,False,9.0,4,1,0,0,1
28,0.0,1.0,0.0,1,7,2,191,1,0,1.4,93.918,-42.7,4.962,5228.1,True,False,False,4.0,4,1,0,0,1
47,0.0,0.0,0.0,1,7,4,42,24,0,1.4,93.918,-42.7,4.962,5228.1,False,False,False,7.0,4,1,0,0,1
42,0.0,1.0,0.0,0,5,3,265,1,0,1.1,93.994,-36.4,4.859,5191.0,True,False,False,8.0,6,1,0,0,1
45,0.0,1.0,0.0,0,7,1,317,8,0,1.4,93.918,-42.7,4.962,5228.1,True,False,False,4.0,6,1,0,0,1
27,0.0,0.0,0.0,0,5,2,290,4,0,1.1,93.994,-36.4,4.857,5191.0,False,False,False,4.0,4,1,0,0,1
49,0.0,1.0,0.0,1,7,2,56,3,0,1.4,93.918,-42.7,4.961,5228.1,True,False,False,3.0,1,1,0,0,1
21,0.0,0.0,0.0,1,8,4,185,2,2,-2.9,92.201,-31.4,0.873,5076.2,False,True,False,0.0,4,2,1,0,1
43,0.0,1.0,0.0,1,5,1,485,2,0,-1.8,92.893,-46.2,1.299,5099.1,True,False,False,3.0,1,1,0,0,1
41,0.0,1.0,0.0,1,8,5,6,5,0,1.4,93.444,-36.1,4.963,5228.1,True,False,False,4.0,6,1,0,0,1
27,0.0,0.0,0.0,1,7,4,129,2,0,1.4,93.918,-42.7,4.962,5228.1,False,True,False,4.0,4,1,0,0,1
34,0.0,0.0,0.0,1,11,2,54,1,1,-0.1,93.2,-42.0,4.153,5195.8,True,False,False,3.0,3,0,0,0,1
52,0.0,1.0,1.0,1,9,2,77,1,0,-3.4,92.379,-29.8,0.819,5017.5,True,False,False,7.0,5,1,0,0,1
48,0.0,1.0,1.0,1,8,3,190,1,0,1.4,93.444,-36.1,4.967,5228.1,True,False,False,4.0,4,1,0,0,1
36,0.0,1.0,0.0,1,5,2,415,1,0,-1.8,92.893,-46.2,1.344,5099.1,True,False,False,3.0,3,1,0,0,1
59,0.0,1.0,0.0,1,5,2,130,1,0,-1.8,92.893,-46.2,1.291,5099.1,False,False,False,2.0,2,1,0,0,1
29,0.0,1.0,0.0,1,5,3,126,2,1,-1.8,92.893,-46.2,1.281,5099.1,True,False,False,4.0,6,0,0,0,1
22,0.0,1.0,0.0,1,6,2,835,2,0,-2.9,92.963,-40.8,1.286,5076.2,False,True,False,4.0,6,1,0,0,1
53,0.0,1.0,0.0,1,11,5,61,4,0,-0.1,93.2,-42.0,4.021,5195.8,True,False,False,5.0,6,1,0,0,1
45,0.0,0.0,0.0,0,5,1,101,1,0,1.1,93.994,-36.4,4.857,5191.0,True,False,False,3.0,1,1,0,0,1
69,0.0,0.0,0.0,1,4,4,117,1,0,-1.8,93.075,-47.1,1.41,5099.1,True,False,False,9.0,-1,1,0,0,1
33,0.0,1.0,0.0,1,5,4,580,3,0,-1.8,92.893,-46.2,1.327,5099.1,True,False,False,3.0,3,1,0,0,1
36,0.0,1.0,1.0,1,8,5,96,1,1,-2.9,92.201,-31.4,0.849,5076.2,True,False,False,4.0,6,0,0,0,1
48,0.0,1.0,0.0,1,8,5,175,1,0,1.4,93.444,-36.1,4.964,5228.1,True,False,False,5.0,4,1,0,0,1
41,0.0,1.0,0.0,0,6,5,143,2,0,1.4,94.465,-41.8,4.967,5228.1,True,False,False,8.0,-1,1,0,0,1
30,0.0,1.0,1.0,1,8,3,131,3,0,1.4,93.444,-36.1,4.967,5228.1,False,True,False,5.0,6,1,0,0,1
27,0.0,1.0,0.0,1,5,4,444,1,0,-1.8,92.893,-46.2,1.266,5099.1,True,False,False,4.0,5,1,0,0,1
48,0.0,1.0,0.0,1,7,3,44,7,0,1.4,93.918,-42.7,4.963,5228.1,True,False,False,6.0,3,1,0,0,1
47,0.0,0.0,0.0,1,7,2,117,2,0,1.4,93.918,-42.7,4.961,5228.1,False,True,False,7.0,-1,1,0,0,1
27,0.0,0.0,1.0,0,6,5,100,4,0,1.4,94.465,-41.8,4.967,5228.1,False,True,False,5.0,6,1,0,0,1
35,0.0,1.0,0.0,1,11,2,76,1,0,-0.1,93.2,-42.0,4.153,5195.8,False,True,False,1.0,2,1,0,0,1
46,0.0,1.0,0.0,0,6,4,45,9,0,1.4,94.465,-41.8,4.961,5228.1,False,False,False,3.0,2,1,0,0,1
35,0.0,1.0,0.0,1,7,2,590,23,0,1.4,93.918,-42.7,4.961,5228.1,False,True,False,8.0,6,1,0,0,1
31,0.0,0.0,0.0,1,8,1,22,1,0,1.4,93.444,-36.1,4.963,5228.1,True,False,False,7.0,5,1,0,0,1
24,0.0,1.0,0.0,1,5,5,53,2,0,-1.8,92.893,-46.2,1.313,5099.1,False,True,False,4.0,4,1,0,0,1
56,0.0,1.0,0.0,0,5,5,340,1,0,1.1,93.994,-36.4,4.864,5191.0,True,False,False,3.0,5,1,0,0,1
46,0.0,0.0,1.0,1,8,4,432,3,0,1.4,93.444,-36.1,4.963,5228.1,True,False,False,5.0,6,1,0,0,1
52,0.0,0.0,0.0,0,5,1,472,3,0,1.1,93.994,-36.4,4.857,5191.0,True,False,False,1.0,-1,1,0,0,1
48,0.0,0.0,1.0,1,7,2,271,1,0,1.4,93.918,-42.7,4.961,5228.1,False,True,False,3.0,1,1,0,0,1
45,0.0,1.0,0.0,1,8,4,41,1,0,1.4,93.444,-36.1,4.964,5228.1,True,False,False,4.0,4,1,0,0,1
54,0.0,1.0,0.0,1,7,2,187,4,0,1.4,93.918,-42.7,4.961,5228.1,True,False,False,7.0,4,1,0,0,1
27,0.0,1.0,0.0,0,6,1,235,1,0,1.4,94.465,-41.8,4.865,5228.1,True,False,False,3.0,2,1,0,0,1
47,0.0,1.0,0.0,1,4,4,561,3,0,-1.8,93.075,-47.1,1.41,5099.1,True,False,False,4.0,3,1,0,0,1
42,0.0,1.0,0.0,1,7,4,57,3,0,1.4,93.918,-42.7,4.963,5228.1,True,False,False,3.0,3,1,0,0,1
30,0.0,1.0,0.0,0,5,4,68,1,0,1.1,93.994,-36.4,4.86,5191.0,False,True,False,4.0,6,1,0,0,1
26,0.0,0.0,0.0,0,6,5,633,1,0,1.4,94.465,-41.8,4.959,5228.1,False,True,False,8.0,6,1,0,0,1
43,0.0,1.0,1.0,1,7,1,183,3,0,1.4,93.918,-42.7,4.962,5228.1,True,False,False,4.0,4,1,0,0,1
38,0.0,1.0,0.0,1,8,2,124,3,0,1.4,93.444,-36.1,4.966,5228.1,True,False,False,7.0,5,1,0,0,1
35,0.0,1.0,0.0,1,4,5,98,1,0,-1.8,93.075,-47.1,1.405,5099.1,True,False,False,3.0,1,1,0,0,1
32,0.0,1.0,0.0,1,11,3,104,1,0,-0.1,93.2,-42.0,4.12,5195.8,True,False,False,3.0,4,1,0,0,1
55,0.0,1.0,0.0,0,5,5,334,1,0,1.1,93.994,-36.4,4.857,5191.0,True,False,False,3.0,1,1,0,0,1
33,0.0,0.0,0.0,0,5,5,648,5,0,1.1,93.994,-36.4,4.864,5191.0,True,False,False,5.0,2,1,0,0,1
41,0.0,1.0,0.0,0,5,5,150,6,0,1.1,93.994,-36.4,4.857,5191.0,True,False,False,5.0,6,1,0,0,1
41,0.0,0.0,0.0,0,6,4,152,2,0,1.4,94.465,-41.8,4.866,5228.1,True,False,False,4.0,4,1,0,0,1
40,0.0,0.0,0.0,1,8,2,207,3,0,1.4,93.444,-36.1,4.963,5228.1,False,False,False,7.0,6,1,0,0,1
19,0.0,1.0,0.0,1,5,4,220,1,1,-1.8,93.876,-40.0,0.677,5008.7,False,True,False,0.0,1,0,0,0,1
45,0.0,1.0,0.0,1,8,3,228,1,0,1.4,93.444,-36.1,4.964,5228.1,True,False,False,8.0,4,1,0,0,1
33,0.0,0.0,0.0,1,8,3,140,1,0,1.4,93.444,-36.1,4.964,5228.1,True,False,False,4.0,6,1,0,0,1
32,0.0,1.0,0.0,0,5,4,325,1,0,1.1,93.994,-36.4,4.86,5191.0,True,False,False,2.0,1,1,0,0,1
33,0.0,0.0,0.0,1,8,5,120,1,0,1.4,93.444,-36.1,4.963,5228.1,False,True,False,7.0,6,1,0,0,1
35,0.0,0.0,0.0,1,8,4,165,1,0,1.4,93.444,-36.1,4.968,5228.1,False,True,False,7.0,6,1,0,0,1
56,0.0,1.0,0.0,1,4,3,121,2,1,-1.8,93.075,-47.1,1.498,5099.1,False,False,False,6.0,6,0,0,0,1
31,0.0,0.0,0.0,1,7,5,255,2,0,1.4,93.918,-42.7,4.963,5228.1,True,False,False,3.0,2,1,0,0,1
42,0.0,1.0,0.0,0,5,5,81,1,0,1.1,93.994,-36.4,4.857,5191.0,True,False,False,6.0,4,1,0,0,1
34,0.0,1.0,0.0,0,11,4,30,1,0,-0.1,93.2,-42.0,4.076,5195.8,True,False,False,8.0,6,1,0,0,1
37,0.0,0.0,0.0,1,5,5,65,2,1,-1.8,92.893,-46.2,1.313,5099.1,True,False,False,3.0,3,0,0,0,1
54,0.0,0.0,1.0,1,11,2,72,1,0,-0.1,93.2,-42.0,4.153,5195.8,True,False,False,5.0,3,1,0,0,1
35,0.0,1.0,0.0,0,5,2,153,1,0,1.1,93.994,-36.4,4.856,5191.0,False,True,False,4.0,6,1,0,0,1
47,0.0,1.0,0.0,0,6,4,786,1,0,1.4,94.465,-41.8,4.961,5228.1,True,False,False,3.0,2,1,0,0,1
49,0.0,1.0,0.0,1,7,2,1281,1,0,1.4,93.918,-42.7,4.961,5228.1,False,True,False,4.0,4,1,0,0,1
44,0.0,0.0,0.0,0,5,3,250,4,0,1.1,93.994,-36.4,4.858,5191.0,True,False,False,3.0,4,1,0,0,1
39,0.0,1.0,0.0,0,6,4,160,6,0,1.4,94.465,-41.8,4.961,5228.1,False,True,False,8.0,6,1,0,0,1
57,0.0,1.0,0.0,0,5,2,121,2,0,1.1,93.994,-36.4,4.857,5191.0,True,False,False,2.0,2,1,0,0,1
44,0.0,1.0,0.0,0,5,1,118,4,0,1.1,93.994,-36.4,4.857,5191.0,True,False,False,2.0,3,1,0,0,1
31,0.0,0.0,0.0,1,8,4,511,1,0,1.4,93.444,-36.1,4.963,5228.1,False,True,False,7.0,5,1,0,0,1
43,0.0,1.0,0.0,1,4,1,268,1,0,-1.8,93.075,-47.1,1.405,5099.1,True,False,False,3.0,1,1,0,0,1
48,0.0,1.0,0.0,0,7,1,360,3,0,1.4,93.918,-42.7,4.96,5228.1,True,False,False,3.0,1,1,0,0,1
39,0.0,1.0,0.0,0,6,4,138,1,0,1.4,94.465,-41.8,4.958,5228.1,True,False,False,4.0,6,1,0,0,1
57,0.0,1.0,0.0,1,11,5,66,1,0,-0.1,93.2,-42.0,4.021,5195.8,True,False,False,2.0,1,1,0,0,1
34,0.0,0.0,0.0,1,8,1,299,3,0,1.4,93.444,-36.1,4.963,5228.1,False,True,False,4.0,6,1,0,0,1
39,0.0,0.0,0.0,0,5,3,52,2,0,1.1,93.994,-36.4,4.857,5191.0,False,False,False,6.0,4,1,0,0,1
60,0.0,0.0,0.0,0,6,2,136,4,0,1.4,94.465,-41.8,4.864,5228.1,False,True,False,9.0,4,1,0,0,1
47,0.0,1.0,1.0,1,8,1,57,2,0,1.4,93.444,-36.1,4.965,5228.1,True,False,False,8.0,6,1,0,0,1
44,0.0,1.0,0.0,1,8,3,209,1,0,1.4,93.444,-36.1,4.967,5228.1,True,False,False,1.0,4,1,0,0,1
41,0.0,0.0,0.0,1,7,1,531,1,0,1.4,93.918,-42.7,4.96,5228.1,True,False,False,6.0,1,1,0,0,1
32,0.0,0.0,0.0,1,5,5,61,4,0,-1.8,92.893,-46.2,1.25,5099.1,False,True,False,4.0,6,1,0,0,1
33,0.0,1.0,0.0,0,5,3,166,1,0,1.1,93.994,-36.4,4.857,5191.0,True,False,False,3.0,3,1,0,0,1
49,0.0,1.0,1.0,0,6,4,185,2,0,1.4,94.465,-41.8,4.958,5228.1,True,False,False,4.0,6,1,0,0,1
29,0.0,1.0,0.0,0,5,2,330,2,0,1.1,93.994,-36.4,4.857,5191.0,False,True,False,3.0,3,1,0,0,1
38,0.0,0.0,1.0,1,5,3,222,2,1,-1.8,92.893,-46.2,1.281,5099.1,False,True,False,3.0,3,0,0,0,1
42,0.0,0.0,0.0,1,11,1,295,1,0,-0.1,93.2,-42.0,4.191,5195.8,True,False,False,7.0,3,1,0,0,1
30,0.0,0.0,1.0,1,11,2,322,1,0,-0.1,93.2,-42.0,4.153,5195.8,False,True,False,8.0,4,1,0,0,1
24,0.0,1.0,1.0,0,5,5,101,6,0,1.1,93.994,-36.4,4.855,5191.0,True,False,False,3.0,3,1,0,0,1
60,0.0,1.0,0.0,0,5,2,211,1,0,1.1,93.994,-36.4,4.857,5191.0,False,True,False,-1.0,-1,1,0,0,1
40,0.0,1.0,0.0,1,7,4,847,10,0,1.4,93.918,-42.7,4.968,5228.1,True,False,False,7.0,5,1,0,0,1
25,0.0,1.0,0.0,1,7,4,144,1,0,1.4,93.918,-42.7,4.958,5228.1,True,False,False,3.0,1,1,0,0,1
29,0.0,1.0,1.0,1,8,1,164,1,0,1.4,93.444,-36.1,4.965,5228.1,True,False,False,4.0,6,1,0,0,1
43,0.0,1.0,0.0,1,4,5,19,4,0,-1.8,93.075,-47.1,1.405,5099.1,True,False,False,3.0,2,1,0,0,1
35,0.0,0.0,0.0,1,5,2,107,2,1,-1.8,92.893,-46.2,1.291,5099.1,False,True,False,4.0,4,0,0,0,1
42,0.0,0.0,0.0,0,7,4,229,4,0,1.4,93.918,-42.7,4.963,5228.1,False,True,False,4.0,4,1,0,0,1
50,0.0,1.0,0.0,0,5,2,20,19,0,1.1,93.994,-36.4,4.857,5191.0,True,False,False,4.0,4,1,0,0,1
32,0.0,1.0,0.0,0,5,4,151,5,0,-1.8,92.893,-46.2,1.266,5099.1,True,False,False,4.0,6,1,0,0,1
25,0.0,0.0,0.0,0,5,4,241,3,0,1.1,93.994,-36.4,4.86,5191.0,False,True,False,5.0,6,1,0,0,1
25,0.0,1.0,0.0,0,5,1,260,9,0,1.1,93.994,-36.4,4.858,5191.0,False,True,False,3.0,3,1,0,0,1
29,0.0,1.0,0.0,1,7,4,177,2,0,1.4,93.918,-42.7,4.958,5228.1,True,False,False,1.0,6,1,0,0,1
56,0.0,1.0,0.0,1,7,3,173,4,0,1.4,93.918,-42.7,4.963,5228.1,False,False,False,9.0,4,1,0,0,1
41,0.0,1.0,1.0,0,5,3,166,2,0,1.1,93.994,-36.4,4.859,5191.0,False,True,False,4.0,4,1,0,0,1
32,0.0,0.0,0.0,1,4,5,208,1,1,-1.8,93.075,-47.1,1.405,5099.1,True,False,False,3.0,3,0,0,0,1
60,0.0,1.0,0.0,0,5,1,364,1,0,-1.8,92.893,-46.2,1.354,5099.1,True,False,False,8.0,6,1,0,0,1
38,0.0,1.0,0.0,0,11,2,205,1,0,-0.1,93.2,-42.0,4.153,5195.8,True,False,False,7.0,5,1,0,0,1
38,0.0,1.0,0.0,1,4,1,22,3,0,-1.8,93.075,-47.1,1.405,5099.1,True,False,False,4.0,4,1,0,0,1
29,0.0,1.0,0.0,0,5,3,159,1,0,1.1,93.994,-36.4,4.859,5191.0,True,False,False,4.0,4,1,0,0,1
41,0.0,0.0,0.0,1,4,2,161,1,1,-1.8,93.075,-47.1,1.453,5099.1,True,False,False,3.0,3,0,0,0,1
38,0.0,1.0,0.0,0,5,5,103,5,0,1.1,93.994,-36.4,4.864,5191.0,True,False,False,5.0,3,1,0,0,1
38,0.0,0.0,0.0,0,7,3,284,8,0,1.4,93.918,-42.7,4.957,5228.1,False,True,False,8.0,6,1,0,0,1
51,0.0,1.0,0.0,1,8,2,147,2,0,1.4,93.444,-36.1,4.968,5228.1,True,False,False,4.0,6,1,0,0,1
29,0.0,1.0,0.0,0,7,5,52,4,0,1.4,93.918,-42.7,4.959,5228.1,False,True,False,3.0,4,1,0,0,1
33,0.0,0.0,0.0,0,5,1,154,2,0,1.1,93.994,-36.4,4.857,5191.0,True,False,False,7.0,3,1,0,0,1
41,0.0,1.0,0.0,1,11,2,54,2,0,-0.1,93.2,-42.0,4.153,5195.8,True,False,False,8.0,6,1,0,0,1
46,0.0,1.0,0.0,1,7,4,153,1,0,1.4,93.918,-42.7,4.958,5228.1,False,True,False,4.0,6,1,0,0,1
37,0.0,0.0,0.0,0,5,4,156,5,0,1.1,93.994,-36.4,4.86,5191.0,False,True,False,7.0,6,1,0,0,1
38,0.0,1.0,0.0,1,8,4,44,3,0,1.4,93.444,-36.1,4.962,5228.1,True,False,False,-1.0,-1,1,0,0,1
46,0.0,1.0,0.0,0,6,4,70,1,0,1.4,94.465,-41.8,4.866,5228.1,True,False,False,4.0,3,1,0,0,1
56,0.0,1.0,0.0,1,8,2,153,4,0,1.4,93.444,-36.1,4.966,5228.1,True,False,False,4.0,6,1,0,0,1
24,0.0,1.0,0.0,1,5,2,113,2,2,-1.8,93.876,-40.0,0.682,5008.7,False,True,False,0.0,4,0,0,0,1
36,0.0,1.0,0.0,0,6,2,281,1,0,1.4,94.465,-41.8,4.864,5228.1,False,True,False,4.0,4,1,0,0,1
50,0.0,0.0,0.0,1,8,4,74,4,0,1.4,93.444,-36.1,4.962,5228.1,True,False,False,1.0,3,1,0,0,1
28,0.0,0.0,0.0,0,6,2,138,1,0,1.4,94.465,-41.8,4.961,5228.1,False,True,False,3.0,3,1,0,0,1
55,0.0,1.0,0.0,0,5,2,591,5,0,1.1,93.994,-36.4,4.857,5191.0,True,False,False,9.0,4,1,0,0,1
49,0.0,1.0,0.0,0,5,3,148,4,0,1.1,93.994,-36.4,4.856,5191.0,False,True,False,3.0,2,1,0,0,1
32,0.0,0.0,1.0,1,5,5,6,4,0,-1.8,92.893,-46.2,1.25,5099.1,False,True,False,4.0,5,1,0,0,1
27,0.0,0.0,1.0,1,11,2,222,3,1,-3.4,92.649,-30.1,0.72,5017.5,True,False,False,1.0,4,0,0,0,1
51,0.0,0.0,0.0,1,11,2,143,1,0,-0.1,93.2,-42.0,4.153,5195.8,True,False,False,4.0,6,1,0,0,1
39,0.0,1.0,1.0,0,5,3,72,1,0,1.1,93.994,-36.4,4.857,5191.0,True,False,False,4.0,5,1,0,0,1
27,0.0,1.0,0.0,1,6,1,459,1,1,-2.9,92.963,-40.8,1.266,5076.2,True,False,False,4.0,6,0,0,0,1
40,0.0,0.0,0.0,1,6,3,157,1,0,-2.9,92.963,-40.8,1.26,5076.2,True,False,False,4.0,4,1,0,0,1
43,0.0,1.0,0.0,0,5,2,87,2,0,1.1,93.994,-36.4,4.857,5191.0,True,False,False,1.0,6,1,0,0,1
48,0.0,0.0,0.0,1,5,4,86,2,1,-1.8,92.893,-46.2,1.266,5099.1,False,False,False,8.0,6,0,0,0,1
54,0.0,1.0,0.0,1,8,5,107,1,0,1.4,93.444,-36.1,4.966,5228.1,True,False,False,4.0,4,1,0,0,1
54,0.0,1.0,0.0,1,7,4,154,1,0,1.4,93.918,-42.7,4.963,5228.1,True,False,False,9.0,4,1,0,0,1
32,0.0,0.0,0.0,1,5,2,106,1,0,-1.8,92.893,-46.2,1.344,5099.1,True,False,False,4.0,4,1,0,0,1
31,0.0,1.0,0.0,0,5,2,168,1,0,1.1,93.994,-36.4,4.857,5191.0,False,False,False,6.0,4,1,0,0,1
40,0.0,1.0,0.0,0,4,5,501,3,0,-1.8,93.075,-47.1,1.405,5099.1,False,False,False,4.0,4,1,0,0,1
34,0.0,0.0,0.0,1,5,4,353,6,1,-1.8,92.893,-46.2,1.266,5099.1,True,False,False,4.0,4,0,0,0,1
38,0.0,0.0,0.0,0,11,3,59,5,0,-0.1,93.2,-42.0,4.12,5195.8,False,False,False,7.0,4,1,0,0,1
37,0.0,1.0,0.0,1,5,3,345,1,0,-1.8,92.893,-46.2,1.334,5099.1,True,False,False,3.0,3,1,0,0,1
32,0.0,1.0,0.0,0,7,3,18,1,0,-1.7,94.215,-40.3,0.84,4991.6,False,False,False,7.0,5,1,0,0,1
38,0.0,1.0,0.0,0,5,5,37,3,1,-1.8,92.893,-46.2,1.313,5099.1,True,False,False,3.0,5,0,0,0,1
37,0.0,1.0,0.0,0,5,4,58,2,0,1.1,93.994,-36.4,4.86,5191.0,True,False,False,4.0,4,1,0,0,1
51,0.0,0.0,0.0,1,8,3,158,1,0,1.4,93.444,-36.1,4.965,5228.1,True,False,False,8.0,4,1,0,0,1
40,0.0,1.0,0.0,0,5,1,98,1,0,1.1,93.994,-36.4,4.857,5191.0,True,False,False,3.0,4,1,0,0,1
45,0.0,0.0,0.0,0,8,4,64,18,0,1.4,93.444,-36.1,4.962,5228.1,True,False,False,4.0,5,1,0,0,1
57,0.0,0.0,0.0,1,4,2,304,1,0,-1.8,93.075,-47.1,1.453,5099.1,True,False,False,3.0,3,1,0,0,1
27,0.0,1.0,0.0,1,7,4,402,1,0,1.4,93.918,-42.7,4.963,5228.1,False,True,False,3.0,3,1,0,0,1
35,0.0,0.0,0.0,1,7,4,490,7,0,1.4,93.918,-42.7,4.958,5228.1,True,False,False,4.0,4,1,0,0,1
47,0.0,0.0,1.0,0,5,1,68,1,0,1.1,93.994,-36.4,4.857,5191.0,True,False,False,7.0,5,1,0,0,1
29,0.0,0.0,1.0,0,6,2,816,2,0,1.4,94.465,-41.8,4.864,5228.1,False,True,False,4.0,6,1,0,0,1
29,0.0,1.0,1.0,1,5,3,74,2,0,-1.8,92.893,-46.2,1.334,5099.1,False,True,False,4.0,6,1,0,0,1
33,0.0,1.0,0.0,1,7,4,21,14,0,1.4,93.918,-42.7,4.968,5228.1,True,False,False,3.0,3,1,0,0,1
29,0.0,0.0,0.0,0,5,3,357,2,0,1.1,93.994,-36.4,4.858,5191.0,True,False,False,3.0,4,1,0,0,1
51,0.0,1.0,0.0,1,7,1,118,3,0,1.4,93.918,-42.7,4.962,5228.1,True,False,False,2.0,1,1,0,0,1
